dataset,case_name,algorithm,pair_npz,result_file,status,elapsed_time_s,rmse_mm,mi,dice,asd_mm,hd95_mm,tre95_mm,tre_mean_mm,message
AbdomenMRCT_CT_MRI,AbdomenMRCT_0004__CT_to_MRI_mixed,ants,/data/bianfeng/yixueOT/new_code_test/experiment_batches/processed/AbdomenMRCT_CT_MRI/AbdomenMRCT_0004__CT_to_MRI_mixed.npz,/data/bianfeng/yixueOT/new_code_test/compare_results/ants/AbdomenMRCT_CT_MRI/AbdomenMRCT_0004__CT_to_MRI_mixed_ants.npz,success,3.231018304824829,nan,0.11181525082584018,0.5171208762171902,13.125504760108875,31.874754901018456,nan,nan,
AbdomenMRCT_CT_MRI,AbdomenMRCT_0005__CT_to_MRI_mixed,modified,/data/bianfeng/yixueOT/new_code_test/experiment_batches/processed/AbdomenMRCT_CT_MRI/AbdomenMRCT_0005__CT_to_MRI_mixed.npz,/data/bianfeng/yixueOT/new_code_test/registration_results/modified/data/AbdomenMRCT_0005_CT_to_MRI_mixed_result.mat,success,0.738108,nan,0.043390429077890674,0.5703843326142666,11.652640761348492,26.0,nan,nan,
AbdomenMRCT_CT_MRI,AbdomenMRCT_0005__CT_to_MRI_mixed,modified_full,/data/bianfeng/yixueOT/new_code_test/experiment_batches/processed/AbdomenMRCT_CT_MRI/AbdomenMRCT_0005__CT_to_MRI_mixed.npz,/data/bianfeng/yixueOT/new_code_test/registration_results/modified_full/data/AbdomenMRCT_0005_CT_to_MRI_mixed_result.mat,success,2.103903,nan,0.04196580767675058,0.573506631813341,11.538056212379933,26.153393661244042,nan,nan,
AbdomenMRCT_CT_MRI,AbdomenMRCT_0005__CT_to_MRI_mixed,random_baseline,/data/bianfeng/yixueOT/new_code_test/experiment_batches/processed/AbdomenMRCT_CT_MRI/AbdomenMRCT_0005__CT_to_MRI_mixed.npz,/data/bianfeng/yixueOT/new_code_test/registration_results/random_baseline/data/AbdomenMRCT_0005_CT_to_MRI_mixed_result.mat,success,0.698241,nan,0.04324223801887547,0.5696391913990466,11.70662028626446,27.85677655436824,nan,nan,
AbdomenMRCT_CT_MRI,AbdomenMRCT_0005__CT_to_MRI_mixed,icp,/data/bianfeng/yixueOT/new_code_test/experiment_batches/processed/AbdomenMRCT_CT_MRI/AbdomenMRCT_0005__CT_to_MRI_mixed.npz,/data/bianfeng/yixueOT/new_code_test/compare_results/icp/AbdomenMRCT_CT_MRI/AbdomenMRCT_0005__CT_to_MRI_mixed_icp.npz,success,1.6012890338897705,nan,0.04663031823806457,0.5914952196538787,11.259963600049723,32.802438933713454,nan,nan,
AbdomenMRCT_CT_MRI,AbdomenMRCT_0005__CT_to_MRI_mixed,fgr,/data/bianfeng/yixueOT/new_code_test/experiment_batches/processed/AbdomenMRCT_CT_MRI/AbdomenMRCT_0005__CT_to_MRI_mixed.npz,/data/bianfeng/yixueOT/new_code_test/compare_results/fgr/AbdomenMRCT_CT_MRI/AbdomenMRCT_0005__CT_to_MRI_mixed_fgr.npz,success,0.510901927947998,nan,0.042158168571089664,0.5751265787359825,11.42742551237567,28.635642126552707,nan,nan,
AbdomenMRCT_CT_MRI,AbdomenMRCT_0005__CT_to_MRI_mixed,ants,/data/bianfeng/yixueOT/new_code_test/experiment_batches/processed/AbdomenMRCT_CT_MRI/AbdomenMRCT_0005__CT_to_MRI_mixed.npz,/data/bianfeng/yixueOT/new_code_test/compare_results/ants/AbdomenMRCT_CT_MRI/AbdomenMRCT_0005__CT_to_MRI_mixed_ants.npz,success,3.193615198135376,nan,0.09117047390125466,0.4079100625943529,17.25860945013483,44.090815370097204,nan,nan,
AbdomenMRCT_CT_MRI,AbdomenMRCT_0006__CT_to_MRI_mixed,modified,/data/bianfeng/yixueOT/new_code_test/experiment_batches/processed/AbdomenMRCT_CT_MRI/AbdomenMRCT_0006__CT_to_MRI_mixed.npz,/data/bianfeng/yixueOT/new_code_test/registration_results/modified/data/AbdomenMRCT_0006_CT_to_MRI_mixed_result.mat,success,0.622624,nan,0.048961829186987944,0.7216913747613009,8.121987932622856,19.79898987322333,nan,nan,
AbdomenMRCT_CT_MRI,AbdomenMRCT_0006__CT_to_MRI_mixed,modified_full,/data/bianfeng/yixueOT/new_code_test/experiment_batches/processed/AbdomenMRCT_CT_MRI/AbdomenMRCT_0006__CT_to_MRI_mixed.npz,/data/bianfeng/yixueOT/new_code_test/registration_results/modified_full/data/AbdomenMRCT_0006_CT_to_MRI_mixed_result.mat,success,2.013914,nan,0.05012969547254965,0.7244215010814682,8.068230219460146,20.0,nan,nan,
AbdomenMRCT_CT_MRI,AbdomenMRCT_0006__CT_to_MRI_mixed,random_baseline,/data/bianfeng/yixueOT/new_code_test/experiment_batches/processed/AbdomenMRCT_CT_MRI/AbdomenMRCT_0006__CT_to_MRI_mixed.npz,/data/bianfeng/yixueOT/new_code_test/registration_results/random_baseline/data/AbdomenMRCT_0006_CT_to_MRI_mixed_result.mat,success,0.523983,nan,0.05485486206646298,0.7311365963696261,7.985602309611814,20.8806130178211,nan,nan,
AbdomenMRCT_CT_MRI,AbdomenMRCT_0006__CT_to_MRI_mixed,icp,/data/bianfeng/yixueOT/new_code_test/experiment_batches/processed/AbdomenMRCT_CT_MRI/AbdomenMRCT_0006__CT_to_MRI_mixed.npz,/data/bianfeng/yixueOT/new_code_test/compare_results/icp/AbdomenMRCT_CT_MRI/AbdomenMRCT_0006__CT_to_MRI_mixed_icp.npz,success,1.4526453018188477,nan,0.050430169054957244,0.7255939896754491,8.317581675993502,25.612496949731394,nan,nan,
AbdomenMRCT_CT_MRI,AbdomenMRCT_0006__CT_to_MRI_mixed,fgr,/data/bianfeng/yixueOT/new_code_test/experiment_batches/processed/AbdomenMRCT_CT_MRI/AbdomenMRCT_0006__CT_to_MRI_mixed.npz,/data/bianfeng/yixueOT/new_code_test/compare_results/fgr/AbdomenMRCT_CT_MRI/AbdomenMRCT_0006__CT_to_MRI_mixed_fgr.npz,success,0.33018064498901367,nan,0.05818776391537302,0.7249677461678073,8.139552450031902,20.09975124224178,nan,nan,
AbdomenMRCT_CT_MRI,AbdomenMRCT_0006__CT_to_MRI_mixed,ants,/data/bianfeng/yixueOT/new_code_test/experiment_batches/processed/AbdomenMRCT_CT_MRI/AbdomenMRCT_0006__CT_to_MRI_mixed.npz,/data/bianfeng/yixueOT/new_code_test/compare_results/ants/AbdomenMRCT_CT_MRI/AbdomenMRCT_0006__CT_to_MRI_mixed_ants.npz,success,3.0607118606567383,nan,0.1045564445994242,0.3630403449023584,19.667971447782683,47.70744176750625,nan,nan,
AbdomenMRCT_CT_MRI,AbdomenMRCT_0007__CT_to_MRI_mixed,modified,/data/bianfeng/yixueOT/new_code_test/experiment_batches/processed/AbdomenMRCT_CT_MRI/AbdomenMRCT_0007__CT_to_MRI_mixed.npz,/data/bianfeng/yixueOT/new_code_test/registration_results/modified/data/AbdomenMRCT_0007_CT_to_MRI_mixed_result.mat,success,0.636527,nan,0.07476982778324318,0.6140128952051771,9.820394893486814,24.819347291981714,nan,nan,
AbdomenMRCT_CT_MRI,AbdomenMRCT_0007__CT_to_MRI_mixed,modified_full,/data/bianfeng/yixueOT/new_code_test/experiment_batches/processed/AbdomenMRCT_CT_MRI/AbdomenMRCT_0007__CT_to_MRI_mixed.npz,/data/bianfeng/yixueOT/new_code_test/registration_results/modified_full/data/AbdomenMRCT_0007_CT_to_MRI_mixed_result.mat,success,1.913099,nan,0.0692329330753568,0.6232129636594703,9.636062456196319,25.37715508089904,nan,nan,
AbdomenMRCT_CT_MRI,AbdomenMRCT_0007__CT_to_MRI_mixed,random_baseline,/data/bianfeng/yixueOT/new_code_test/experiment_batches/processed/AbdomenMRCT_CT_MRI/AbdomenMRCT_0007__CT_to_MRI_mixed.npz,/data/bianfeng/yixueOT/new_code_test/registration_results/random_baseline/data/AbdomenMRCT_0007_CT_to_MRI_mixed_result.mat,success,0.469205,nan,0.0721575534327748,0.6143926706338365,9.739399364380215,24.413111231467404,nan,nan,
AbdomenMRCT_CT_MRI,AbdomenMRCT_0007__CT_to_MRI_mixed,icp,/data/bianfeng/yixueOT/new_code_test/experiment_batches/processed/AbdomenMRCT_CT_MRI/AbdomenMRCT_0007__CT_to_MRI_mixed.npz,/data/bianfeng/yixueOT/new_code_test/compare_results/icp/AbdomenMRCT_CT_MRI/AbdomenMRCT_0007__CT_to_MRI_mixed_icp.npz,success,2.706794261932373,nan,0.07320323146236757,0.6358903502173517,9.672657182288276,26.832815729997478,nan,nan,
AbdomenMRCT_CT_MRI,AbdomenMRCT_0007__CT_to_MRI_mixed,fgr,/data/bianfeng/yixueOT/new_code_test/experiment_batches/processed/AbdomenMRCT_CT_MRI/AbdomenMRCT_0007__CT_to_MRI_mixed.npz,/data/bianfeng/yixueOT/new_code_test/compare_results/fgr/AbdomenMRCT_CT_MRI/AbdomenMRCT_0007__CT_to_MRI_mixed_fgr.npz,success,0.42994213104248047,nan,0.03755780143926917,0.5879467802527978,10.889059715596057,32.37282811247729,nan,nan,
AbdomenMRCT_CT_MRI,AbdomenMRCT_0007__CT_to_MRI_mixed,ants,/data/bianfeng/yixueOT/new_code_test/experiment_batches/processed/AbdomenMRCT_CT_MRI/AbdomenMRCT_0007__CT_to_MRI_mixed.npz,/data/bianfeng/yixueOT/new_code_test/compare_results/ants/AbdomenMRCT_CT_MRI/AbdomenMRCT_0007__CT_to_MRI_mixed_ants.npz,success,3.283626079559326,nan,0.12301918071074795,0.44166214680765986,17.106616520619788,44.58699361921591,nan,nan,
AbdomenMRCT_CT_MRI,AbdomenMRCT_0008__CT_to_MRI_mixed,modified,/data/bianfeng/yixueOT/new_code_test/experiment_batches/processed/AbdomenMRCT_CT_MRI/AbdomenMRCT_0008__CT_to_MRI_mixed.npz,/data/bianfeng/yixueOT/new_code_test/registration_results/modified/data/AbdomenMRCT_0008_CT_to_MRI_mixed_result.mat,success,0.675018,nan,0.14913712783018615,0.7943973404118239,5.321194815795984,14.142135623730951,nan,nan,
AbdomenMRCT_CT_MRI,AbdomenMRCT_0008__CT_to_MRI_mixed,modified_full,/data/bianfeng/yixueOT/new_code_test/experiment_batches/processed/AbdomenMRCT_CT_MRI/AbdomenMRCT_0008__CT_to_MRI_mixed.npz,/data/bianfeng/yixueOT/new_code_test/registration_results/modified_full/data/AbdomenMRCT_0008_CT_to_MRI_mixed_result.mat,success,2.138312,nan,0.14032987347558643,0.8022999845391564,5.131724890307586,13.564659966250536,nan,nan,
AbdomenMRCT_CT_MRI,AbdomenMRCT_0008__CT_to_MRI_mixed,random_baseline,/data/bianfeng/yixueOT/new_code_test/experiment_batches/processed/AbdomenMRCT_CT_MRI/AbdomenMRCT_0008__CT_to_MRI_mixed.npz,/data/bianfeng/yixueOT/new_code_test/registration_results/random_baseline/data/AbdomenMRCT_0008_CT_to_MRI_mixed_result.mat,success,0.477365,nan,0.12899281378851785,0.7997423225937071,5.182938344003995,14.142135623730951,nan,nan,
AbdomenMRCT_CT_MRI,AbdomenMRCT_0008__CT_to_MRI_mixed,icp,/data/bianfeng/yixueOT/new_code_test/experiment_batches/processed/AbdomenMRCT_CT_MRI/AbdomenMRCT_0008__CT_to_MRI_mixed.npz,/data/bianfeng/yixueOT/new_code_test/compare_results/icp/AbdomenMRCT_CT_MRI/AbdomenMRCT_0008__CT_to_MRI_mixed_icp.npz,success,1.616164207458496,nan,0.14797931559006294,0.8074527301643399,5.008525273937343,12.806248474865697,nan,nan,
AbdomenMRCT_CT_MRI,AbdomenMRCT_0008__CT_to_MRI_mixed,fgr,/data/bianfeng/yixueOT/new_code_test/experiment_batches/processed/AbdomenMRCT_CT_MRI/AbdomenMRCT_0008__CT_to_MRI_mixed.npz,/data/bianfeng/yixueOT/new_code_test/compare_results/fgr/AbdomenMRCT_CT_MRI/AbdomenMRCT_0008__CT_to_MRI_mixed_fgr.npz,success,0.3794558048248291,nan,0.14271146359570877,0.7898817860738363,5.440572601377276,14.142135623730951,nan,nan,
AbdomenMRCT_CT_MRI,AbdomenMRCT_0008__CT_to_MRI_mixed,ants,/data/bianfeng/yixueOT/new_code_test/experiment_batches/processed/AbdomenMRCT_CT_MRI/AbdomenMRCT_0008__CT_to_MRI_mixed.npz,/data/bianfeng/yixueOT/new_code_test/compare_results/ants/AbdomenMRCT_CT_MRI/AbdomenMRCT_0008__CT_to_MRI_mixed_ants.npz,success,3.7193994522094727,nan,0.13492718458900665,0.5762550874460882,11.532195617603662,26.153393661244042,nan,nan,
LungCT_CT_CT_TRE,LungCT_0001__CT_to_CT_mixed,modified,/data/bianfeng/yixueOT/new_code_test/experiment_batches/processed/LungCT_CT_CT_TRE/LungCT_0001__CT_to_CT_mixed.npz,/data/bianfeng/yixueOT/new_code_test/registration_results/modified/data/LungCT_0001_CT_to_CT_mixed_result.mat,success,0.781624,nan,nan,nan,11.68369960241924,29.776248924268483,22.57337223843489,16.33333031745416,
LungCT_CT_CT_TRE,LungCT_0001__CT_to_CT_mixed,modified_full,/data/bianfeng/yixueOT/new_code_test/experiment_batches/processed/LungCT_CT_CT_TRE/LungCT_0001__CT_to_CT_mixed.npz,/data/bianfeng/yixueOT/new_code_test/registration_results/modified_full/data/LungCT_0001_CT_to_CT_mixed_result.mat,success,2.285877,nan,nan,nan,11.645098898284303,29.801426140371202,22.21106955052303,16.23966877944106,
LungCT_CT_CT_TRE,LungCT_0001__CT_to_CT_mixed,random_baseline,/data/bianfeng/yixueOT/new_code_test/experiment_batches/processed/LungCT_CT_CT_TRE/LungCT_0001__CT_to_CT_mixed.npz,/data/bianfeng/yixueOT/new_code_test/registration_results/random_baseline/data/LungCT_0001_CT_to_CT_mixed_result.mat,success,0.845057,nan,nan,nan,11.60892564992027,30.849432733844555,25.072338964866336,17.29401748487043,
LungCT_CT_CT_TRE,LungCT_0001__CT_to_CT_mixed,icp,/data/bianfeng/yixueOT/new_code_test/experiment_batches/processed/LungCT_CT_CT_TRE/LungCT_0001__CT_to_CT_mixed.npz,/data/bianfeng/yixueOT/new_code_test/compare_results/icp/LungCT_CT_CT_TRE/LungCT_0001__CT_to_CT_mixed_icp.npz,success,2.1410727500915527,nan,nan,nan,14.350274579542884,56.027337077537425,37.22080004201605,27.1966147962693,
LungCT_CT_CT_TRE,LungCT_0001__CT_to_CT_mixed,fgr,/data/bianfeng/yixueOT/new_code_test/experiment_batches/processed/LungCT_CT_CT_TRE/LungCT_0001__CT_to_CT_mixed.npz,/data/bianfeng/yixueOT/new_code_test/compare_results/fgr/LungCT_CT_CT_TRE/LungCT_0001__CT_to_CT_mixed_fgr.npz,success,0.47540903091430664,nan,nan,nan,12.145405872960989,33.9788537181583,24.6526179571684,15.257991044515718,
LungCT_CT_CT_TRE,LungCT_0001__CT_to_CT_mixed,ants,/data/bianfeng/yixueOT/new_code_test/experiment_batches/processed/LungCT_CT_CT_TRE/LungCT_0001__CT_to_CT_mixed.npz,/data/bianfeng/yixueOT/new_code_test/compare_results/ants/LungCT_CT_CT_TRE/LungCT_0001__CT_to_CT_mixed_ants.npz,success,7.421860218048096,nan,nan,nan,13.520702385019915,36.559882384931164,35.22700818879813,25.40128758490128,
LungCT_CT_CT_TRE,LungCT_0002__CT_to_CT_mixed,modified,/data/bianfeng/yixueOT/new_code_test/experiment_batches/processed/LungCT_CT_CT_TRE/LungCT_0002__CT_to_CT_mixed.npz,/data/bianfeng/yixueOT/new_code_test/registration_results/modified/data/LungCT_0002_CT_to_CT_mixed_result.mat,success,0.646864,nan,nan,nan,6.782333520872853,20.30240133580262,27.219388309161683,16.037196590579242,
LungCT_CT_CT_TRE,LungCT_0002__CT_to_CT_mixed,modified_full,/data/bianfeng/yixueOT/new_code_test/experiment_batches/processed/LungCT_CT_CT_TRE/LungCT_0002__CT_to_CT_mixed.npz,/data/bianfeng/yixueOT/new_code_test/registration_results/modified_full/data/LungCT_0002_CT_to_CT_mixed_result.mat,success,2.123808,nan,nan,nan,6.47775258623025,19.857303442310588,25.572740567008218,15.372445607445322,
